Brnd_Name,total_spending,total_claims,year,rank
Levetiracetam-NaCl,85018.96,412.0,2022,2860
Dextrose In Lactated Ringers,85176.08,2176.0,2022,2859
Balcoltra,86180.1,214.0,2022,2858
Provera,86732.64,416.0,2022,2857
Nafcillin,87613.14,114.0,2022,2856
Cloderm,87623.46,230.0,2022,2855
Lindane,87984.58,694.0,2022,2854
Dexamethasone Sodium Phosphate,88273.74000000002,5558.0,2022,2853
Amethyst,89301.16,1174.0,2022,2852
Feldene,89422.8,86.0,2022,2851
Sotylize,89583.06,88.0,2022,2850
Clindacin P,90211.24,556.0,2022,2849
Regonol,91000.36,32.0,2022,2848
Tri Femynor,91020.76,2504.0,2022,2847
Drizalma Sprinkle,91259.64,482.0,2022,2846
Heparin Sodium*,91703.64000000001,738.0,2022,2845
Bicillin C-R,91761.88,250.0,2022,2844
Norethin-Eth Estra-Ferrous Fum,91783.94,918.0,2022,2843
Rocaltrol,92777.0,534.0,2022,2842
Sodium Phosphate,93106.28,444.0,2022,2841
Mycobutin,94247.7,114.0,2022,2840
Comtan,95531.02,70.0,2022,2839
Promethazine Vc,96235.68,1846.0,2022,2838
Tazicef*,96402.62,1324.0,2022,2837
Vusion,97200.2,152.0,2022,2836
Acular,97951.9,290.0,2022,2835
Exelderm,98035.46,168.0,2022,2834
Conzip,99079.84,164.0,2022,2833
Gynazole 1,99144.04,440.0,2022,2832
Polymyxin B Sulfate,99730.49999999999,966.0,2022,2831
Vidaza,99888.72,22.0,2022,2830
Aptensio XR,100265.66,410.0,2022,2829
Pentacel,100386.7,854.0,2022,2828
Sulfamylon,101796.26,826.0,2022,2827
Accutane,104544.54,618.0,2022,2826
Bd Insulin Syringe Ult-Fine II,104846.5,3372.0,2022,2825
Hailey Fe,105805.82,4428.0,2022,2824
Topotecan HCl,105949.84,134.0,2022,2823
Pramosone,105968.26,328.0,2022,2822
Nizatidine,106384.26,966.0,2022,2821
Granisetron HCl,106592.18,1968.0,2022,2820
Clindesse,107190.46,578.0,2022,2819
Lutera,107678.54,3252.0,2022,2818
Blisovi 24 Fe,107683.4,1738.0,2022,2817
Nalfon,107763.88,290.0,2022,2816
Subvenite (Orange),108627.72,168.0,2022,2815
Acyclovir Sodium,110229.52,538.0,2022,2814
Carnitor,110480.82,304.0,2022,2813
Hydrea,110665.0,950.0,2022,2812
Balziva,110867.06,2440.0,2022,2811
Reclast,111324.82,124.0,2022,2810
Esomeprazole Sodium,111466.4,292.0,2022,2809
Pure Comfort Pen Needle,112471.14,1030.0,2022,2808
Marinol,112744.82,56.0,2022,2807
Easy Glide Insulin Syringe,112922.97999999998,1402.0,2022,2806
Ery-Tab,113086.74,306.0,2022,2805
Vanos,113207.46,40.0,2022,2804
Macrobid,114228.42,786.0,2022,2803
Phenytek,115635.98,1224.0,2022,2802
Levsin-Sl,116117.94,584.0,2022,2801
Demerol,116954.34,342.0,2022,2800
Gavilyte-N,118025.94,6230.0,2022,2799
Niva-Plus,118336.64,7196.0,2022,2798
Tri-Lo-Mili,118709.16,4038.0,2022,2797
Flumazenil,119278.42,13090.0,2022,2796
Smoflipid,119493.14,832.0,2022,2795
Tri-Lo-Estarylla,119545.14,3924.0,2022,2794
Acetaminophen,119855.3,276.0,2022,2793
Cystagon,120330.68,228.0,2022,2792
Nora-Be,120609.38,3896.0,2022,2791
Acthib,121223.02,3468.0,2022,2790
Metronidazole,121307.48,4826.0,2022,2789
Rifadin*,121659.0,302.0,2022,2788
Sure Comfort Alcohol,122201.2,17220.0,2022,2787
Deblitane,122212.82,4428.0,2022,2786
Sodium Sulfacetamide-Sulfur,122468.16,452.0,2022,2785
Falmina,123534.66,4496.0,2022,2784
Hailey,124552.06,4164.0,2022,2783
Doxylamine Succ-Pyridoxine HCl,124761.94,482.0,2022,2782
Tri-Lo-Marzia,125147.86,3700.0,2022,2781
Ergomar,125644.3,90.0,2022,2780
Penicillin Gk-Iso-Osm Dextrose,125712.12,192.0,2022,2779
Kariva,126036.54,2540.0,2022,2778
Camrese Lo,126558.76,1028.0,2022,2777
Midazolam HCl*,126654.47999999998,26580.0,2022,2776
Camrese,126742.22,1480.0,2022,2775
Coly-Mycin M Parenteral,126769.06,126.0,2022,2774
Me-Naphos-Mb-Hyo 1,127441.32,1246.0,2022,2773
Ciprofloxacin-D5W,128108.68,3808.0,2022,2772
Sodium Citrate-Citric Acid,128118.16,3396.0,2022,2771
Volnea,128516.74,3648.0,2022,2770
Pulmicort,128740.72,226.0,2022,2769
Yasmin 28,129035.28,446.0,2022,2768
Healthwise Pen Needle,129175.54,2258.0,2022,2767
Texacort,129208.16,478.0,2022,2766
Crinone,129229.02,242.0,2022,2765
Fentanyl Citrate*,130024.76000000001,34638.0,2022,2764
Ultracare Insulin Syringe,130127.04000000001,5800.0,2022,2763
Nymalize,130540.08,42.0,2022,2762
Evekeo,131776.26,198.0,2022,2761
Coartem,131809.24,492.0,2022,2760
Kapvay,131832.54,172.0,2022,2759
Junel Fe 24,132600.96,2376.0,2022,2758
Levsin*,133423.32,550.0,2022,2757
Targadox,133518.12,174.0,2022,2756
Drospirenone-Eth Estra-Levomef,133574.58,602.0,2022,2755
Fortesta,133638.98,198.0,2022,2754
Larin 24 Fe,135011.44,2432.0,2022,2753
Aurovela Fe,135012.06,4694.0,2022,2752
Potassium Chloride-0.9% NaCl,135095.24,2252.0,2022,2751
Xenleta*,135367.18,86.0,2022,2750
Stalevo 125,136337.36,84.0,2022,2749
Fabior,138486.6,174.0,2022,2748
Amphotericin B,138507.36,526.0,2022,2747
Nulytely,138849.26,6660.0,2022,2746
Recombivax Hb,139446.58,992.0,2022,2745
1st Tier Unifine Pentips,140079.22,5002.0,2022,2744
Duaklir Pressair,140901.56,124.0,2022,2743
Lessina,141362.06,5376.0,2022,2742
Viorele,141946.72,2860.0,2022,2741
Microgestin Fe,142204.56,5564.0,2022,2740
Vestura,143825.32,2246.0,2022,2739
Cancidas,143969.56,82.0,2022,2738
Ultra-Thin II,145008.28000000003,6370.0,2022,2737
Nuvessa,147044.46,578.0,2022,2736
Humatin,147513.1,36.0,2022,2735
Carefine Pen Needle,148418.68,2722.0,2022,2734
Milrinone In 5% Dextrose,149069.06,1450.0,2022,2733
Famotidine,150471.22,18348.0,2022,2732
Rowasa,150830.94,70.0,2022,2731
Abilify Mycite,151206.3,88.0,2022,2730
Xylocaine-MPF,151209.56,9080.0,2022,2729
Armonair Digihaler,152918.24,488.0,2022,2728
Emend,152950.44,90.0,2022,2727
Plenamine,155362.82,1008.0,2022,2726
Phexxi,155791.38,416.0,2022,2725
Doryx,155945.94,98.0,2022,2724
Sfrowasa,156841.38,106.0,2022,2723
Sodium Fluoride Enamel Protect,157378.66,12142.0,2022,2722
Larissia,158269.58,5360.0,2022,2721
Eryped 400,158363.52,126.0,2022,2720
Cerebyx,158555.64,182.0,2022,2719
Patanase,159915.4,308.0,2022,2718
Sronyx,163280.44,4504.0,2022,2717
Ultiguard Safepack-Pen Needle,163477.66,3076.0,2022,2716
Focalin,164072.38,1304.0,2022,2715
Ultra Flo Pen Needle,165070.04,4268.0,2022,2714
Solosec,165623.4,496.0,2022,2713
Altreno,166077.26,1648.0,2022,2712
Detrol,166599.9,334.0,2022,2711
Iopidine,166934.44,190.0,2022,2710
Jaimiess,168065.1,2092.0,2022,2709
Dyanavel XR,168232.3,322.0,2022,2708
Clickfine,170206.1,3794.0,2022,2707
Altavera,171960.08,6812.0,2022,2706
Calcium Gluconate,173148.04,1172.0,2022,2705
Levocarnitine SF,175292.8,1248.0,2022,2704
Symbyax,175566.94,362.0,2022,2703
Altabax,175870.12,312.0,2022,2702
Reglan,176064.36,372.0,2022,2701
Enskyce,178084.66,6998.0,2022,2700
Kurvelo,178889.54,5962.0,2022,2699
Lite Touch,179431.29999999996,6996.0,2022,2698
Miconazole 3,180226.78,3712.0,2022,2697
Gablofen,180760.82,114.0,2022,2696
Ergoloid Mesylates,181860.32,162.0,2022,2695
Unasyn,181886.68,1024.0,2022,2694
Dasetta,182672.94,6256.0,2022,2693
Kelnor 1-35,183454.14,5290.0,2022,2692
Tri-Linyah,183520.06,7876.0,2022,2691
Ragwitek,184060.8,416.0,2022,2690
Enbrace Hr,185718.52,708.0,2022,2689
Absorica,186017.12,102.0,2022,2688
Bethkis,186185.98,36.0,2022,2687
Flurazepam HCl,187065.44,8376.0,2022,2686
Sustol,190434.12,236.0,2022,2685
Vivjoa,190676.48,68.0,2022,2684
Preplus,191714.22,12294.0,2022,2683
Invanz,193078.32,406.0,2022,2682
Fareston,193868.2,178.0,2022,2681
Jolessa,194039.4,2794.0,2022,2680
Norlyda,194298.1,6198.0,2022,2679
Linezolid-0.9% NaCl,195166.36,404.0,2022,2678
Zyclara,195793.54,154.0,2022,2677
Methitest,197691.72,46.0,2022,2676
Natroba,197742.54,682.0,2022,2675
Cidofovir,197782.68,196.0,2022,2674
Potassium Citrate-Citric Acid,198091.84000000003,2504.0,2022,2673
Alomide,198753.06,858.0,2022,2672
Clinimix E,200600.1,462.0,2022,2671
Ashlyna,201698.22,2122.0,2022,2670
Jencycla,201853.3,8302.0,2022,2669
Penicillin G Sodium,202028.0,258.0,2022,2668
Portia,203417.5,7784.0,2022,2667
Mefenamic Acid,203603.52,662.0,2022,2666
Microgestin,204075.36,6914.0,2022,2665
Maxidex,204727.36,2152.0,2022,2664
Trezix,205593.52,596.0,2022,2663
Clinpro 5000,205839.14,17246.0,2022,2662
Easy Touch Safety Pen Needle,205844.18,2946.0,2022,2661
Incassia,206545.24,6106.0,2022,2660
Carac,207773.48,80.0,2022,2659
Norliqva,208316.74,318.0,2022,2658
Mentax,209715.0,492.0,2022,2657
Midazolam HCl,212518.96,67248.0,2022,2656
Daysee,212716.78,2734.0,2022,2655
Prialt,215103.14,52.0,2022,2654
Hailey 24 Fe,216214.12,3200.0,2022,2653
Methylphenidate,217071.84,478.0,2022,2652
Aviane,217234.16,8006.0,2022,2651
Hyftor,217367.42,58.0,2022,2650
Ery,217406.9,2688.0,2022,2649
Kazano,217509.1,362.0,2022,2648
Mono-Linyah,217617.32,8440.0,2022,2647
Yondelis,219076.9,22.0,2022,2646
Amcinonide,219396.06,672.0,2022,2645
Deferoxamine Mesylate,220702.52000000002,680.0,2022,2644
Promethazine-DM,220806.59999999998,16822.0,2022,2643
Oralair,222444.9,266.0,2022,2642
Differin,222526.34,580.0,2022,2641
Luliconazole,222580.88,1076.0,2022,2640
Lyvispah,223948.6,300.0,2022,2639
Travasol,224122.94,1080.0,2022,2638
Yaz,224411.88,572.0,2022,2637
Flurandrenolide,225186.92,892.0,2022,2636
Eulexin,226221.76,58.0,2022,2635
Adlarity,226370.72,424.0,2022,2634
Zonisade,226528.7,210.0,2022,2633
Verkazia,228793.54,136.0,2022,2632
1st Tier Unifine Pentips Plus,229203.08,7692.0,2022,2631
Purixan,232334.66,118.0,2022,2630
Temozolomide,234075.39999999997,412.0,2022,2629
Elinest,235883.18,7864.0,2022,2628
Epivir,236344.74,614.0,2022,2627
Isordil,236492.18,136.0,2022,2626
Pirmella,236648.48,7470.0,2022,2625
Orphenadrine-Aspirin-Caffeine,238322.22,134.0,2022,2624
Fluconazole-NaCl,239101.27999999997,3876.0,2022,2623
Easy Touch Insulin Syringe,239838.7,8170.0,2022,2622
Alcohol Swab,240326.3,76930.0,2022,2621
Setlakin,240390.34,3530.0,2022,2620
Emcyt,241294.9,186.0,2022,2619
Ganciclovir Sodium,243680.24,406.0,2022,2618
Seasonique,246500.06,504.0,2022,2617
Imovax Rabies Vaccine,248428.62,670.0,2022,2616
Neomycin-Polymyxin B,248459.96,3450.0,2022,2615
Natazia,248622.32,594.0,2022,2614
Tiazac,249958.12,1274.0,2022,2613
PNV Tabs 20-1,251240.6,112.0,2022,2612
Questran,251503.52,600.0,2022,2611
Zyvox,254348.74000000002,262.0,2022,2610
Tenoretic 50,255356.1,360.0,2022,2609
Nilandron,256230.88,90.0,2022,2608
Hydroxyprogesterone Caproate,258229.82,140.0,2022,2607
Trumenba,258415.44,1304.0,2022,2606
Symfi Lo,258556.64,122.0,2022,2605
Prevident 5000 Enamel Protect,258747.62,12876.0,2022,2604
Synagis,258813.5,48.0,2022,2603
Intralipid,260158.06,426.0,2022,2602
Epsolay,260630.0,506.0,2022,2601
Nardil,261442.12,554.0,2022,2600
Moviprep,262388.2,2152.0,2022,2599
Ziac,265742.08,414.0,2022,2598
K-Phos Original,267016.82,6108.0,2022,2597
Clindamycin Phosphate-D5W,268482.26,1932.0,2022,2596
Hemady,268641.22,1174.0,2022,2595
Colestid,270284.92,874.0,2022,2594
M-Natal Plus,271643.24,31026.0,2022,2593
Simpesse,273014.06,3230.0,2022,2592
Eryped 200,273120.46,294.0,2022,2591
Insulin Degludec Pen (U-200),273479.22,958.0,2022,2590
Dentagel,275839.6,32224.0,2022,2589
Syeda,276574.42,4744.0,2022,2588
Verelan PM,276925.9,568.0,2022,2587
Vaseretic,279381.24,324.0,2022,2586
Larin,280274.38,8912.0,2022,2585
Actoplus Met,281617.86,338.0,2022,2584
Activella,283912.8,586.0,2022,2583
Insulin Degludec Pen (U-100),288264.0,2348.0,2022,2582
Bacitracin*,290484.68,2904.0,2022,2581
Acuvail,290737.06,528.0,2022,2580
Urocit-K,292633.7,652.0,2022,2579
Annovera,292827.5,128.0,2022,2578
Cotempla XR-ODT,292856.58,442.0,2022,2577
Protopic,292878.08,462.0,2022,2576
Sinemet 25-100,294451.24,874.0,2022,2575
Clobex,296735.2,374.0,2022,2574
Low-Ogestrel,298605.62,8574.0,2022,2573
Epiduo Forte,299018.42,482.0,2022,2572
Accolate,299532.2,716.0,2022,2571
Cinvanti,300035.2,420.0,2022,2570
Ulticare Safety Pen Needle,300630.48,3560.0,2022,2569
Evamist,302794.76,1544.0,2022,2568
Cycloserine,303456.36,74.0,2022,2567
Kerydin,303837.08,434.0,2022,2566
Xatmep,304349.74,310.0,2022,2565
Neomycin-Polymyxin-Gramicidin,307175.72,6458.0,2022,2564
Aczone,309141.72,356.0,2022,2563
Urogesic-Blue,312005.68,1162.0,2022,2562
Prednisolone Sodium Phos ODT,313372.98,1150.0,2022,2561
Ziphex,313720.24,54.0,2022,2560
Esgic,314432.86,686.0,2022,2559
Glucotrol XL,315395.3,4054.0,2022,2558
Molindone HCl,316026.92,310.0,2022,2557
Temsirolimus,317238.92,96.0,2022,2556
Reditrex,317653.38,848.0,2022,2555
Quillivant XR,319251.98,488.0,2022,2554
Azstarys,319320.64,804.0,2022,2553
Droplet Micron Pen Needle,320727.94,4310.0,2022,2552
Tricor,321433.7,4810.0,2022,2551
Lamotrigine (Orange),321639.52,516.0,2022,2550
Qnasl Children,322158.8,694.0,2022,2549
Magnesium Sulfate,322834.45999999996,15132.0,2022,2548
Pregnyl,325054.4,1350.0,2022,2547
Effer-K,325337.02,13430.0,2022,2546
Dexamethasone Intensol,328006.18,4060.0,2022,2545
Prochlorperazine Edisylate,328440.32000000007,1656.0,2022,2544
Sodium Fluoride 5000 Dry Mouth,330601.94,25106.0,2022,2543
Cleocin,330955.4,1066.0,2022,2542
Flolan,331560.22,58.0,2022,2541
Thyquidity,332498.72,1252.0,2022,2540
Errin,338377.76,11064.0,2022,2539
Ziagen,338628.02,524.0,2022,2538
Amphetamine Sulfate,338842.68,1446.0,2022,2537
Techlite Insulin Syringe,340002.80000000005,13824.0,2022,2536
Delestrogen,341985.76,1834.0,2022,2535
Dextrose 5%-0.9% NaCl,342332.84,15310.0,2022,2534
Epivir Hbv,345122.72,1070.0,2022,2533
Lortab,345648.98,948.0,2022,2532
Ala-Scalp,347728.12,666.0,2022,2531
Imitrex,348981.24,434.0,2022,2530
Eprontia,349237.96,654.0,2022,2529
Isibloom,349327.88,11408.0,2022,2528
Amabelz,351391.16,2032.0,2022,2527
Tri-Lo-Sprintec,353338.08,11598.0,2022,2526
Apri,355049.32,13332.0,2022,2525
Rimantadine HCl,355257.06,2042.0,2022,2524
Sulfacetamide-Prednisolone,355466.56,18660.0,2022,2523
Zegalogue Autoinjector,355909.6,648.0,2022,2522
Aklief,356667.74,538.0,2022,2521
Alyacen,358310.6,11434.0,2022,2520
Naproxen Sodium ER,359094.94,382.0,2022,2519
Monoject Insulin Safety Syrng,361193.0,11948.0,2022,2518
Norethindrone-E.Estradiol-Iron,361583.5,13822.0,2022,2517
Catapres-Tts 1,362767.36,848.0,2022,2516
Tri-Estarylla,366219.8,13598.0,2022,2515
Levonorg-Eth Estrad Eth Estrad,366335.36,4760.0,2022,2514
Cefazolin Sodium-Dextrose,367022.33999999997,3500.0,2022,2513
Prefest,371219.22,910.0,2022,2512
Amoxapine,371778.44,4456.0,2022,2511
Vigamox,371908.36,1554.0,2022,2510
Digitek,372007.22,14284.0,2022,2509
E.E.S. 200,374514.02,524.0,2022,2508
Loryna,377636.78,6956.0,2022,2507
Urso,377723.74,360.0,2022,2506
Prednisone Intensol,382241.84,1370.0,2022,2505
Phenylephrine HCl*,382652.5800000001,11500.0,2022,2504
Advocate Pen Needle,385759.94,3360.0,2022,2503
Larin Fe,386484.56,15912.0,2022,2502
Seglentis,386582.78,1514.0,2022,2501
Metrogel,388871.62,852.0,2022,2500
Levulan,392209.32,812.0,2022,2499
Lorzone,393657.64,476.0,2022,2498
Dilantin-125,394141.56,1266.0,2022,2497
Aldactazide,394464.5,1420.0,2022,2496
Bryhali,396578.58,958.0,2022,2495
Ixiaro,397250.1,1142.0,2022,2494
Monoject Insulin Syringe,397327.33999999997,17584.0,2022,2493
Mili,398664.52,12302.0,2022,2492
Clomiphene Citrate,399015.26,5556.0,2022,2491
Sandostatin,399152.34,214.0,2022,2490
Quillichew ER,402154.52,828.0,2022,2489
Bronchitol,402187.62,110.0,2022,2488
Minocycline HCl ER,403109.28,996.0,2022,2487
Spinosad,406006.42,1544.0,2022,2486
Penciclovir,406566.96,562.0,2022,2485
Arthrotec 50,406679.7,512.0,2022,2484
Glyburide Micronized,408699.94,17254.0,2022,2483
Intuniv,410761.16,952.0,2022,2482
Heather,411414.82,16342.0,2022,2481
Glydo,414112.02,8102.0,2022,2480
Stalevo 150,414837.58,302.0,2022,2479
Paclitaxel,414883.20000000007,3774.0,2022,2478
Tlando,414927.02,532.0,2022,2477
Carboplatin,416334.23999999993,7432.0,2022,2476
Gamastan,416377.4,942.0,2022,2475
Jinteli,417479.7,4208.0,2022,2474
Nikki,420564.84,7860.0,2022,2473
Herzuma,423051.02,76.0,2022,2472
Synarel,423404.88,116.0,2022,2471
Premasol,425306.44,46.0,2022,2470
Naprelan,425629.06,396.0,2022,2469
Gvoke,430691.64,1090.0,2022,2468
Arazlo,434140.52,868.0,2022,2467
Colazal,434860.96,150.0,2022,2466
Easy Glide Pen Needle,435977.0,5092.0,2022,2465
Azactam,436461.34,1148.0,2022,2464
Lipofen,448715.76,908.0,2022,2463
Methylprednisolone Acetate,449644.96,22900.0,2022,2462
Demser,451618.24,30.0,2022,2461
Hydromorphone HCl,452278.95999999996,2018.0,2022,2460
True Comfort Pro Pen Needle,455713.64,6044.0,2022,2459
Tabloid,460584.22,42.0,2022,2458
Unifine Ultra Pen Needle,461820.74,5272.0,2022,2457
Combivir,463968.16,430.0,2022,2456
Nuvaring,466229.08,1330.0,2022,2455
Retin-A Micro,467711.6,878.0,2022,2454
Levo-T,468643.62,28750.0,2022,2453
Apomorphine HCl,470119.58,32.0,2022,2452
Zidovudine,470998.18,7424.0,2022,2451
Solu-Medrol*,471690.18000000005,17490.0,2022,2450
Zovirax*,473054.4,1694.0,2022,2449
Levofloxacin-D5W,473178.08,12652.0,2022,2448
Vfend IV,474240.08,436.0,2022,2447
Betapace Af,475929.66,332.0,2022,2446
Westab Plus,478953.36,20170.0,2022,2445
Veregen,478975.6,266.0,2022,2444
Lacrisert,479564.76,482.0,2022,2443
Tigan*,481035.46,648.0,2022,2442
Cimduo,484848.6,310.0,2022,2441
Grastek,488047.68,1022.0,2022,2440
Lomotil,491735.56,1310.0,2022,2439
Exservan,493040.48,152.0,2022,2438
Fml,493333.74,2706.0,2022,2437
Tybost,496717.92,1480.0,2022,2436
Droxia,499086.66,9566.0,2022,2435
Veklury,507084.44,404.0,2022,2434
Neo-Synalar,508683.92,554.0,2022,2433
Proglycem,509665.56,276.0,2022,2432
Neomycin-Bacitracin-Poly-HC,515437.98,11902.0,2022,2431
Elitek,519354.6,52.0,2022,2430
Cytogam,520322.1,52.0,2022,2429
Engerix-B Adult,529748.16,6016.0,2022,2428
Niacor,529807.52,1496.0,2022,2427
Ulticare Insulin Syringe,533540.32,12908.0,2022,2426
Doxy 100,534741.74,1938.0,2022,2425
Klor-Con-Ef,539986.66,7142.0,2022,2424
Nitrostat,540944.72,10958.0,2022,2423
Vienva,542595.7,20770.0,2022,2422
Airduo Respiclick,544988.18,1330.0,2022,2421
Chemet,545723.26,134.0,2022,2420
Nexplanon,546313.6,486.0,2022,2419
Corgard,556543.56,1304.0,2022,2418
Epaned,559801.84,498.0,2022,2417
Securesafe Pen Needle,560825.14,7826.0,2022,2416
Priftin,561346.32,3622.0,2022,2415
Asacol Hd,562109.1,482.0,2022,2414
Ribavirin*,564147.82,4164.0,2022,2413
Cetirizine HCl,569650.0,36296.0,2022,2412
Zenzedi,573896.28,1376.0,2022,2411
Cefepime-Dextrose,574104.96,2940.0,2022,2410
Tamiflu,577244.38,4838.0,2022,2409
Elyxyb,580894.7,530.0,2022,2408
Ondansetron HCl,581549.84,46386.0,2022,2407
Clocortolone Pivalate,582601.84,1962.0,2022,2406
Cyclopentolate HCl,585079.36,40208.0,2022,2405
Atelvia,585451.06,1208.0,2022,2404
Fleqsuvy,601766.38,336.0,2022,2403
Rabavert,601831.56,1374.0,2022,2402
Marplan,602531.78,762.0,2022,2401
Ertaczo,602992.54,548.0,2022,2400
Cryselle,608716.78,20312.0,2022,2399
Cardizem,610787.84,424.0,2022,2398
Sporanox,614971.44,308.0,2022,2397
Meclofenamate Sodium,615169.9,894.0,2022,2396
Condylox,616779.3,880.0,2022,2395
Methyltestosterone,619968.84,142.0,2022,2394
Azasan,620280.34,780.0,2022,2393
Amzeeq,621420.1,1202.0,2022,2392
Nalbuphine HCl,622526.58,2110.0,2022,2391
Thalitone,624447.36,3930.0,2022,2390
Monjuvi,625109.36,40.0,2022,2389
Ultravate,625567.92,590.0,2022,2388
Clindamycin Phos-Tretinoin,625613.56,664.0,2022,2387
Isopto Atropine,632595.48,10492.0,2022,2386
Mepron,633097.0,354.0,2022,2385
Podofilox,635792.4,10464.0,2022,2384
Insulin Syringe U-500,637711.28,11928.0,2022,2383
Diflucan,644811.06,1406.0,2022,2382
Isoniazid,645229.82,67166.0,2022,2381
Dyrenium,645931.42,806.0,2022,2380
Blisovi Fe,646964.2,20318.0,2022,2379
Mulpleta,649223.24,74.0,2022,2378
Prevident 5000 Sensitive,649348.46,34000.0,2022,2377
Chlordiazepoxide-Amitriptyline,650424.66,7456.0,2022,2376
True Comfort Pro Alcohol Pads,651283.34,30902.0,2022,2375
Trilipix,653982.16,1250.0,2022,2374
Acetamin-Caff-Dihydrocodeine,655933.72,3162.0,2022,2373
Stalevo 200,656219.0,552.0,2022,2372
Lexette,658156.4,658.0,2022,2371
Fenoprofen Calcium,658271.8599999999,2458.0,2022,2370
Arixtra,665511.14,164.0,2022,2369
Stalevo 100,665693.52,474.0,2022,2368
Zetonna,670066.78,2034.0,2022,2367
Vandazole,670962.26,8490.0,2022,2366
Prevident 5000 Plus,672426.54,31114.0,2022,2365
Agrylin,672643.04,558.0,2022,2364
Enjaymo,673665.16,28.0,2022,2363
Varivax Vaccine,675948.04,3810.0,2022,2362
Phospholine Iodide,683024.96,264.0,2022,2361
Miconazole-Zinc Oxide-Petroltm,684333.56,1212.0,2022,2360
Premphase,684492.16,1726.0,2022,2359
Sodium Fluoride Sensitive,685157.12,50132.0,2022,2358
Zepatier,686125.68,92.0,2022,2357
Prevident 5000 Dry Mouth,692767.32,36538.0,2022,2356
Xanax XR,696467.88,1078.0,2022,2355
Millipred,699435.6799999999,1036.0,2022,2354
Thyrogen,704642.42,182.0,2022,2353
Tygacil,704659.96,544.0,2022,2352
Adapalene-Benzoyl Peroxide,708179.2999999999,3760.0,2022,2351
Keveyis,708804.94,28.0,2022,2350
Kloxxado,709106.22,5194.0,2022,2349
Boniva*,709892.12,1426.0,2022,2348
Tinidazole,711143.86,12770.0,2022,2347
Galantamine Hydrobromide,716211.82,1606.0,2022,2346
Neomycin-Bacitracin-Polymyxin,718718.72,19804.0,2022,2345
Tri-Sprintec,720700.94,29890.0,2022,2344
Jemperli,721015.8,62.0,2022,2343
Junel,721785.88,22794.0,2022,2342
Auvi-Q,723882.08,1064.0,2022,2341
Fioricet With Codeine,724395.48,618.0,2022,2340
Evenity,726814.28,344.0,2022,2339
Minocin*,727724.36,392.0,2022,2338
Ditropan XL,730162.58,1506.0,2022,2337
Butalbital Compound-Codeine,734406.7,6256.0,2022,2336
Depo-Testosterone,739971.3,10616.0,2022,2335
Amicar,740483.68,222.0,2022,2334
Amphotericin B Liposome,742497.06,214.0,2022,2333
Zilxi,743585.16,1440.0,2022,2332
Nesina,745165.72,1690.0,2022,2331
Apraclonidine HCl,745278.42,7924.0,2022,2330
Halog,747445.72,752.0,2022,2329
Easy-Touch Insulin Syringe,751344.7,27496.0,2022,2328
Sodium Fluoride 5000 Plus,756068.02,67604.0,2022,2327
Estarylla,759699.26,26088.0,2022,2326
Malathion,760549.2,3254.0,2022,2325
Clindamycin Phos-Benzoyl Perox,766335.7599999999,9122.0,2022,2324
Menquadfi,769039.76,4564.0,2022,2323
Zilretta,771556.0,824.0,2022,2322
Lupron Depot-Ped,775855.34,196.0,2022,2321
Mini Pen Needle,779899.34,11198.0,2022,2320
Myorisan,781012.34,3370.0,2022,2319
Sf 5000 Plus,782675.08,90476.0,2022,2318
Nevirapine,785622.22,13548.0,2022,2317
Soltamox,786608.94,638.0,2022,2316
Angeliq,786733.34,2018.0,2022,2315
Ipol,787504.74,13500.0,2022,2314
Zarontin,787732.46,1060.0,2022,2313
Oseni,789830.86,980.0,2022,2312
Saizen-Saizenprep,792311.86,242.0,2022,2311
Cefoxitin,794581.5199999999,3364.0,2022,2310
Tivdak,801670.66,32.0,2022,2309
Oxistat,805268.96,842.0,2022,2308
Clarinex,805292.22,1490.0,2022,2307
Theophylline,809637.64,6012.0,2022,2306
Onexton,811146.34,1114.0,2022,2305
Clindagel,817568.42,308.0,2022,2304
Trimipramine Maleate,818112.88,1896.0,2022,2303
Fosaprepitant Dimeglumine,823108.6600000001,3514.0,2022,2302
Cortifoam,823153.3,1304.0,2022,2301
Dextrose In Water,828230.56,35952.0,2022,2300
Inspra,828804.92,754.0,2022,2299
Amnesteem,829089.84,4084.0,2022,2298
Clobetasol Emulsion,829820.64,2774.0,2022,2297
Sorilux,832189.22,586.0,2022,2296
Orfadin,832520.82,118.0,2022,2295
Ezallor Sprinkle,838423.42,5954.0,2022,2294
Hydrocortisone-Pramoxine,839458.32,6680.0,2022,2293
Casodex,841533.34,236.0,2022,2292
Denta 5000 Plus,841659.08,79232.0,2022,2291
Elestrin,846986.66,3040.0,2022,2290
Cipro,848035.2,5194.0,2022,2289
Diastat Acudial,853757.58,1206.0,2022,2288
Tosymra,856267.22,1120.0,2022,2287
Ryvent,858945.9,1802.0,2022,2286
Azulfidine,866862.06,2290.0,2022,2285
Hetlioz Lq,873406.2,44.0,2022,2284
Water,877906.52,32486.0,2022,2283
Lexiva,881530.68,474.0,2022,2282
Bijuva,885054.36,2564.0,2022,2281
Quzyttir,885090.98,268.0,2022,2280
Faslodex,888578.2,448.0,2022,2279
Contrave,894034.82,924.0,2022,2278
Tafluprost,894066.3800000001,3192.0,2022,2277
Oriahnn,897011.94,750.0,2022,2276
